"id","trialtype","rt","error","incongruent"
1002,"congruent",930.6,NA,0
1002,"congruent",815.1,NA,0
1002,"congruent",533.3,NA,0
1002,"congruent",900,NA,0
1002,"congruent",683.2,NA,0
1002,"congruent",800.2,NA,0
1002,"congruent",1038.8,NA,0
1002,"congruent",616.4,NA,0
1002,"congruent",798,NA,0
1002,"incongruent",1648.3,NA,1
1002,"congruent",585.7,NA,0
1002,"incongruent",1213.7,NA,1
1002,"incongruent",1545.7,NA,1
1002,"congruent",665.4,NA,0
1002,"congruent",597.7,NA,0
1002,"congruent",548,NA,0
1002,"congruent",NA,NA,0
1002,"congruent",764.6,NA,0
1002,"incongruent",797.4,NA,1
1002,"incongruent",1702,NA,1
1002,"congruent",599.2,NA,0
1002,"congruent",783.9,NA,0
1002,"congruent",866.7,NA,0
1002,"congruent",483.2,NA,0
1002,"incongruent",2149.5,NA,1
1002,"incongruent",1566.6,NA,1
1002,"incongruent",1467,NA,1
1002,"incongruent",1581,NA,1
1002,"incongruent",1196.2,NA,1
1002,"congruent",1266.1,NA,0
1002,"incongruent",1518.5,NA,1
1002,"incongruent",1130.6,NA,1
1002,"congruent",NA,NA,0
1002,"congruent",967.2,NA,0
1002,"congruent",514.6,NA,0
1002,"congruent",866.5,NA,0
1002,"congruent",616.4,NA,0
1002,"congruent",716.2,NA,0
1002,"incongruent",1250.5,NA,1
1002,"incongruent",716.2,NA,1
1002,"incongruent",2050,NA,1
1002,"congruent",700.1,NA,0
1002,"congruent",685.8,NA,0
1002,"congruent",431.6,NA,0
1002,"congruent",601.2,NA,0
1002,"congruent",448.2,NA,0
1002,"incongruent",1466.5,NA,1
1002,"congruent",634,NA,0
1002,"congruent",931.7,NA,0
1002,"congruent",667.2,NA,0
1002,"congruent",752.3,NA,0
1002,"incongruent",868.3,NA,1
1002,"congruent",582.1,NA,0
1002,"incongruent",863.9,NA,1
1002,"incongruent",832.7,NA,1
1002,"congruent",696.8,NA,0
1002,"incongruent",1516.4,NA,1
1002,"incongruent",433.7,NA,1
1002,"congruent",641.5,NA,0
1002,"congruent",666.7,NA,0
1002,"incongruent",1049.9,NA,1
1002,"incongruent",1431,NA,1
1002,"incongruent",1116.1,NA,1
1002,"incongruent",497.3,NA,1
1002,"incongruent",663.1,NA,1
1002,"congruent",1399.3,NA,0
1002,"congruent",698.4,NA,0
1002,"incongruent",NA,NA,1
1002,"incongruent",1014.1,NA,1
1002,"incongruent",1333.9,NA,1
1002,"congruent",497.5,NA,0
1002,"congruent",NA,NA,0
1002,"congruent",930.4,NA,0
1002,"congruent",538.6,NA,0
1002,"congruent",649.6,NA,0
1002,"incongruent",1833.1,NA,1
1002,"incongruent",998.7,NA,1
1002,"congruent",616.2,NA,0
1002,"incongruent",1435.3,NA,1
1002,"incongruent",832.5,NA,1
1002,"incongruent",1565.3,NA,1
1002,"congruent",1049,NA,0
1002,"congruent",481.5,NA,0
1002,"incongruent",1433.9,NA,1
1002,"incongruent",1481.9,NA,1
1002,"incongruent",1065.1,NA,1
1002,"incongruent",729.6,NA,1
1002,"incongruent",498.5,NA,1
1002,"incongruent",696.8,NA,1
1002,"congruent",631.8,NA,0
1002,"incongruent",980.7,NA,1
1002,"incongruent",1281.4,NA,1
1002,"incongruent",822.3,NA,1
1002,"congruent",682.7,NA,0
1002,"incongruent",982.8,NA,1
1002,"incongruent",852.3,NA,1
1002,"congruent",482.9,NA,0
1002,"congruent",801.8,NA,0
1002,"incongruent",1166.5,NA,1
1002,"incongruent",783.6,NA,1
1002,"congruent",615.8,NA,0
1002,"incongruent",1347.3,NA,1
1002,"congruent",NA,NA,0
1002,"congruent",567.5,NA,0
1002,"incongruent",1564.4,NA,1
1002,"incongruent",1348.5,NA,1
1002,"incongruent",731.7,NA,1
1002,"incongruent",848.9,NA,1
1002,"congruent",632.2,NA,0
1002,"incongruent",748.8,NA,1
1002,"congruent",847.2,NA,0
1002,"incongruent",616.4,NA,1
1002,"incongruent",933.9,NA,1
1002,"incongruent",1316.4,NA,1
1002,"congruent",549.9,NA,0
1002,"congruent",649.9,NA,0
1002,"congruent",800,NA,0
1002,"incongruent",1566.8,NA,1
1002,"incongruent",2081.1,NA,1
1002,"incongruent",747.6,NA,1
1002,"congruent",597.1,NA,0
1002,"congruent",468.6,NA,0
1002,"incongruent",1299.1,NA,1
1002,"congruent",1180.8,NA,0
1002,"congruent",482.6,NA,0
1002,"congruent",965.9,NA,0
1002,"congruent",680.8,NA,0
1002,"incongruent",1747.7,NA,1
1002,"congruent",717.4,NA,0
1002,"incongruent",1948.9,NA,1
1002,"congruent",965.2,NA,0
1002,"incongruent",650.1,NA,1
1002,"incongruent",433.6,NA,1
1002,"congruent",582.9,NA,0
1002,"incongruent",716.3,NA,1
1002,"congruent",533,NA,0
1002,"incongruent",1584,NA,1
1002,"incongruent",417.1,NA,1
1002,"congruent",455.5,NA,0
1002,"incongruent",447.6,NA,1
1002,"congruent",1014.6,NA,0
1002,"congruent",700.7,NA,0
1002,"incongruent",979.9,NA,1
1002,"incongruent",1636.3,NA,1
1002,"congruent",731.4,NA,0
1002,"incongruent",1130.2,NA,1
1002,"incongruent",2040.3,NA,1
1002,"congruent",563.8,NA,0
1002,"congruent",565.1,NA,0
1002,"congruent",636,NA,0
1002,"congruent",1247.3,NA,0
1002,"congruent",932.5,NA,0
1002,"incongruent",551.6,NA,1
1002,"incongruent",516.2,NA,1
1002,"incongruent",399.5,NA,1
1002,"congruent",766.7,NA,0
1002,"incongruent",1165.7,NA,1
1002,"congruent",534.2,NA,0
1002,"incongruent",632.7,NA,1
1002,"congruent",366.2,NA,0
1002,"incongruent",431.4,NA,1
1002,"congruent",914.5,NA,0
1002,"incongruent",454.5,NA,1
1002,"incongruent",697.9,NA,1
1002,"incongruent",782.5,NA,1
1002,"incongruent",1264,NA,1
1002,"incongruent",NA,NA,1
1002,"congruent",531.1,NA,0
1002,"incongruent",1050.1,NA,1
1002,"incongruent",497.8,NA,1
1002,"congruent",680.8,NA,0
1002,"congruent",599.5,NA,0
1002,"congruent",966.6,NA,0
1002,"incongruent",631.8,NA,1
1002,"congruent",450.2,NA,0
1002,"incongruent",748.8,NA,1
1002,"incongruent",586.8,NA,1
1002,"congruent",599.6,NA,0
1002,"congruent",1016.5,NA,0
1002,"congruent",NA,NA,0
1002,"incongruent",1367.8,NA,1
1002,"incongruent",2316,NA,1
1002,"congruent",556,NA,0
1002,"congruent",597.7,NA,0
1002,"incongruent",1153.1,NA,1
1002,"incongruent",1350.1,NA,1
1002,"incongruent",1564.8,NA,1
1002,"congruent",580.9,NA,0
1002,"incongruent",981,NA,1
1002,"incongruent",1080.7,NA,1
1002,"incongruent",1063.8,NA,1
1002,"congruent",447.9,NA,0
1004,"congruent",599,NA,0
1004,"congruent",817,NA,0
1004,"congruent",598,NA,0
1004,"congruent",512,NA,0
1004,"incongruent",611,NA,1
1004,"incongruent",979,NA,1
1004,"incongruent",902,NA,1
1004,"incongruent",632,NA,1
1004,"congruent",1046,NA,0
1004,"congruent",604,NA,0
1004,"incongruent",NA,NA,1
1004,"incongruent",914,NA,1
1004,"congruent",866,NA,0
1004,"incongruent",681,NA,1
1004,"congruent",615,NA,0
1004,"incongruent",899,NA,1
1004,"congruent",581,NA,0
1004,"congruent",681,NA,0
1004,"incongruent",648,NA,1
1004,"incongruent",616,NA,1
1004,"congruent",635,NA,0
1004,"congruent",581,NA,0
1004,"congruent",717,NA,0
1004,"incongruent",547,NA,1
1004,"congruent",567,NA,0
1004,"congruent",515,NA,0
1004,"congruent",414,NA,0
1004,"congruent",400,NA,0
1004,"congruent",632,NA,0
1004,"incongruent",871,NA,1
1004,"congruent",727,NA,0
1004,"congruent",850,NA,0
1004,"congruent",648,NA,0
1004,"congruent",499,NA,0
1004,"incongruent",482,NA,1
1004,"incongruent",795,NA,1
1004,"congruent",547,NA,0
1004,"congruent",647,NA,0
1004,"incongruent",613,NA,1
1004,"congruent",581,NA,0
1004,"congruent",957,NA,0
1004,"congruent",516,NA,0
1004,"incongruent",671,NA,1
1004,"incongruent",NA,NA,1
1004,"incongruent",464,NA,1
1004,"incongruent",406,NA,1
1004,"congruent",578,NA,0
1004,"incongruent",980,NA,1
1004,"incongruent",706,NA,1
1004,"congruent",567,NA,0
1004,"congruent",1437,NA,0
1004,"incongruent",597,NA,1
1004,"congruent",1283,NA,0
1004,"incongruent",481,NA,1
1004,"congruent",570,NA,0
1004,"incongruent",416,NA,1
1004,"congruent",650,NA,0
1004,"incongruent",477,NA,1
1004,"congruent",464,NA,0
1004,"incongruent",603,NA,1
1004,"congruent",681,NA,0
1004,"congruent",614,NA,0
1004,"congruent",534,NA,0
1004,"congruent",590,NA,0
1004,"congruent",682,NA,0
1004,"incongruent",420,NA,1
1004,"congruent",630,NA,0
1004,"incongruent",397,NA,1
1004,"incongruent",667,NA,1
1004,"congruent",580,NA,0
1004,"congruent",1201,NA,0
1004,"incongruent",681,NA,1
1004,"congruent",533,NA,0
1004,"incongruent",614,NA,1
1004,"congruent",920,NA,0
1004,"congruent",481,NA,0
1004,"congruent",498,NA,0
1004,"congruent",549,NA,0
1004,"incongruent",862,NA,1
1004,"congruent",532,NA,0
1004,"incongruent",533,NA,1
1004,"incongruent",480,NA,1
1004,"congruent",1198,NA,0
1004,"incongruent",670,NA,1
1004,"incongruent",1195,NA,1
1004,"incongruent",651,NA,1
1004,"congruent",548,NA,0
1004,"incongruent",664,NA,1
1004,"congruent",933,NA,0
1004,"congruent",615,NA,0
1004,"incongruent",747,NA,1
1004,"congruent",578,NA,0
1004,"incongruent",634,NA,1
1004,"incongruent",624,NA,1
1004,"incongruent",516,NA,1
1004,"congruent",597,NA,0
1004,"congruent",508,NA,0
1004,"incongruent",699,NA,1
1004,"incongruent",948,NA,1
1004,"incongruent",715,NA,1
1004,"congruent",985,NA,0
1004,"incongruent",895,NA,1
1004,"congruent",949,NA,0
1004,"congruent",732,NA,0
1004,"incongruent",730,NA,1
1004,"incongruent",631,NA,1
1004,"incongruent",649,NA,1
1004,"congruent",1100,NA,0
1004,"incongruent",NA,NA,1
1004,"incongruent",640,NA,1
1004,"incongruent",1370,NA,1
1004,"incongruent",749,NA,1
1004,"congruent",1338,NA,0
1004,"incongruent",685,NA,1
1004,"incongruent",917,NA,1
1004,"incongruent",1248,NA,1
1004,"incongruent",664,NA,1
1004,"incongruent",NA,NA,1
1004,"incongruent",615,NA,1
1004,"congruent",1621,NA,0
1004,"incongruent",599,NA,1
1004,"incongruent",965,NA,1
1004,"congruent",616,NA,0
1004,"congruent",1283,NA,0
1004,"congruent",665,NA,0
1004,"congruent",1522,NA,0
1004,"incongruent",784,NA,1
1004,"congruent",1206,NA,0
1004,"incongruent",697,NA,1
1004,"incongruent",NA,NA,1
1004,"congruent",630,NA,0
1004,"congruent",546,NA,0
1004,"incongruent",782,NA,1
1004,"incongruent",532,NA,1
1004,"congruent",511,NA,0
1004,"incongruent",602,NA,1
1004,"incongruent",865,NA,1
1004,"incongruent",632,NA,1
1004,"congruent",466,NA,0
1004,"congruent",852,NA,0
1004,"incongruent",501,NA,1
1004,"incongruent",459,NA,1
1004,"incongruent",938,NA,1
1004,"incongruent",980,NA,1
1004,"incongruent",837,NA,1
1004,"incongruent",590,NA,1
1004,"incongruent",698,NA,1
1004,"congruent",786,NA,0
1004,"congruent",552,NA,0
1004,"incongruent",604,NA,1
1004,"congruent",NA,NA,0
1004,"congruent",936,NA,0
1004,"congruent",1266,NA,0
1004,"congruent",480,NA,0
1004,"incongruent",614,NA,1
1004,"congruent",913,NA,0
1004,"incongruent",784,NA,1
1004,"incongruent",1404,NA,1
1004,"congruent",538,NA,0
1004,"incongruent",816,NA,1
1004,"congruent",916,NA,0
1004,"incongruent",562,NA,1
1004,"congruent",548,NA,0
1004,"congruent",1116,NA,0
1004,"incongruent",562,NA,1
1004,"incongruent",781,NA,1
1004,"congruent",599,NA,0
1004,"congruent",648,NA,0
1004,"incongruent",935,NA,1
1004,"incongruent",449,NA,1
1004,"congruent",665,NA,0
1004,"congruent",600,NA,0
1004,"congruent",670,NA,0
1004,"incongruent",648,NA,1
1004,"incongruent",641,NA,1
1004,"incongruent",1212,NA,1
1004,"congruent",897,NA,0
1004,"incongruent",681,NA,1
1004,"incongruent",934,NA,1
1004,"congruent",NA,NA,0
1004,"congruent",598,NA,0
1004,"incongruent",582,NA,1
1004,"congruent",1036,NA,0
1004,"congruent",566,NA,0
1004,"congruent",549,NA,0
1004,"incongruent",1499,NA,1
1004,"congruent",1385,NA,0
1004,"incongruent",931,NA,1
1004,"incongruent",915,NA,1
1004,"incongruent",548,NA,1
1004,"congruent",515,NA,0
1004,"congruent",714,NA,0
1001,"congruent",744,NA,0
1001,"congruent",922.1,NA,0
1001,"congruent",820.4,NA,0
1001,"incongruent",878,NA,1
1001,"incongruent",1249.6,NA,1
1001,"congruent",773.3,NA,0
1001,"congruent",818.2,NA,0
1001,"incongruent",935.4,NA,1
1001,"congruent",752.6,NA,0
1001,"congruent",800.1,NA,0
1001,"congruent",755.2,NA,0
1001,"incongruent",917.4,NA,1
1001,"congruent",866.9,NA,0
1001,"congruent",839,NA,0
1001,"congruent",750.1,NA,0
1001,"congruent",699.7,NA,0
1001,"congruent",825.6,NA,0
1001,"congruent",700.5,NA,0
1001,"congruent",772.5,NA,0
1001,"incongruent",1438.5,NA,1
1001,"congruent",751.1,NA,0
1001,"congruent",641.5,NA,0
1001,"incongruent",1191.4,NA,1
1001,"congruent",723.9,NA,0
1001,"congruent",749.6,NA,0
1001,"congruent",756.1,NA,0
1001,"incongruent",978.4,NA,1
1001,"congruent",884.3,NA,0
1001,"congruent",1208,NA,0
1001,"congruent",650.2,NA,0
1001,"incongruent",1091.6,NA,1
1001,"congruent",833.7,NA,0
1001,"congruent",617.4,NA,0
1001,"incongruent",1271.3,NA,1
1001,"congruent",873,NA,0
1001,"incongruent",936.7,NA,1
1001,"incongruent",1328.1,NA,1
1001,"congruent",872.3,NA,0
1001,"congruent",669.6,NA,0
1001,"congruent",608.7,NA,0
1001,"incongruent",NA,NA,1
1001,"congruent",758.5,NA,0
1001,"congruent",721.2,NA,0
1001,"incongruent",1317,NA,1
1001,"incongruent",1158.3,NA,1
1001,"incongruent",1067.7,NA,1
1001,"incongruent",1017.4,NA,1
1001,"congruent",1006.9,NA,0
1001,"congruent",717.9,NA,0
1001,"incongruent",923.2,NA,1
1001,"congruent",766.7,NA,0
1001,"incongruent",849.9,NA,1
1001,"incongruent",1035.4,NA,1
1001,"incongruent",794.5,NA,1
1001,"congruent",716.2,NA,0
1001,"congruent",984.8,NA,0
1001,"incongruent",1141.8,NA,1
1001,"incongruent",774.8,NA,1
1001,"incongruent",753,NA,1
1001,"incongruent",NA,NA,1
1001,"incongruent",1123.5,NA,1
1001,"congruent",826.1,NA,0
1001,"incongruent",911.3,NA,1
1001,"incongruent",849.7,NA,1
1001,"incongruent",833.7,NA,1
1001,"incongruent",1005.6,NA,1
1001,"incongruent",918.8,NA,1
1001,"incongruent",822.4,NA,1
1001,"incongruent",977,NA,1
1001,"incongruent",1224.5,NA,1
1001,"incongruent",1241.6,NA,1
1001,"incongruent",888.6,NA,1
1001,"congruent",910.4,NA,0
1001,"congruent",1024.9,NA,0
1001,"congruent",825.5,NA,0
1001,"incongruent",934.1,NA,1
1001,"congruent",737,NA,0
1001,"incongruent",1055,NA,1
1001,"incongruent",798.5,NA,1
1001,"incongruent",757.3,NA,1
1001,"incongruent",850.8,NA,1
1001,"congruent",816.4,NA,0
1001,"congruent",784.1,NA,0
1001,"congruent",1140.1,NA,0
1001,"congruent",776,NA,0
1001,"congruent",693.3,NA,0
1001,"incongruent",1133.8,NA,1
1001,"incongruent",834.3,NA,1
1001,"congruent",793,NA,0
1001,"congruent",877.2,NA,0
1001,"incongruent",839.3,NA,1
1001,"congruent",673.2,NA,0
1001,"congruent",526.9,NA,0
1001,"incongruent",799.8,NA,1
1001,"congruent",816.9,NA,0
1001,"congruent",706.2,NA,0
1001,"incongruent",883.5,NA,1
1001,"congruent",1319.2,NA,0
1001,"incongruent",676.3,NA,1
1001,"incongruent",868.4,NA,1
1001,"incongruent",704.2,NA,1
1001,"incongruent",672,NA,1
1001,"congruent",739.5,NA,0
1001,"congruent",634.3,NA,0
1001,"congruent",539.4,NA,0
1001,"congruent",667.5,NA,0
1001,"incongruent",819.7,NA,1
1001,"incongruent",740.2,NA,1
1001,"congruent",917,NA,0
1001,"congruent",669.9,NA,0
1001,"incongruent",1033.6,NA,1
1001,"incongruent",1043.4,NA,1
1001,"congruent",850.1,NA,0
1001,"incongruent",933.3,NA,1
1001,"incongruent",NA,NA,1
1001,"congruent",1266.3,NA,0
1001,"incongruent",1173.6,NA,1
1001,"congruent",977.8,NA,0
1001,"congruent",856.7,NA,0
1001,"congruent",756.9,NA,0
1001,"congruent",866.9,NA,0
1001,"incongruent",956.1,NA,1
1001,"incongruent",892.2,NA,1
1001,"incongruent",1534.4,NA,1
1001,"incongruent",1574.4,NA,1
1001,"incongruent",1892.6,NA,1
1001,"congruent",NA,NA,0
1001,"incongruent",1321.4,NA,1
1001,"incongruent",817.1,NA,1
1001,"incongruent",950,NA,1
1001,"incongruent",1238,NA,1
1001,"incongruent",760.6,NA,1
1001,"congruent",924.3,NA,0
1001,"incongruent",835.8,NA,1
1001,"incongruent",966.5,NA,1
1001,"incongruent",1102.2,NA,1
1001,"incongruent",888,NA,1
1001,"congruent",909.5,NA,0
1001,"congruent",866.4,NA,0
1001,"congruent",805.2,NA,0
1001,"incongruent",873.1,NA,1
1001,"congruent",723.3,NA,0
1001,"incongruent",1087.9,NA,1
1001,"congruent",674.8,NA,0
1001,"congruent",924.1,NA,0
1001,"congruent",707.1,NA,0
1001,"congruent",739.9,NA,0
1001,"congruent",717.3,NA,0
1001,"incongruent",767.2,NA,1
1001,"incongruent",886.5,NA,1
1001,"incongruent",1117.7,NA,1
1001,"congruent",668.2,NA,0
1001,"incongruent",986.3,NA,1
1001,"congruent",805,NA,0
1001,"congruent",710.2,NA,0
1001,"incongruent",890.8,NA,1
1001,"congruent",704.9,NA,0
1001,"incongruent",1007.2,NA,1
1001,"congruent",878,NA,0
1001,"incongruent",833.7,NA,1
1001,"congruent",740.2,NA,0
1001,"congruent",640.8,NA,0
1001,"congruent",739.5,NA,0
1001,"incongruent",NA,NA,1
1001,"incongruent",1165.7,NA,1
1001,"congruent",944.6,NA,0
1001,"incongruent",1284.6,NA,1
1001,"congruent",806.8,NA,0
1001,"congruent",720.1,NA,0
1001,"incongruent",950.4,NA,1
1001,"congruent",NA,NA,0
1001,"congruent",720.1,NA,0
1001,"incongruent",966.6,NA,1
1001,"congruent",1217.6,NA,0
1001,"congruent",793.3,NA,0
1001,"incongruent",822.5,NA,1
1001,"incongruent",NA,NA,1
1001,"congruent",811.9,NA,0
1001,"incongruent",1033.7,NA,1
1001,"congruent",1040.4,NA,0
1001,"incongruent",NA,NA,1
1001,"incongruent",1057.9,NA,1
1001,"incongruent",1752.2,NA,1
1001,"congruent",942.6,NA,0
1001,"incongruent",833.6,NA,1
1001,"incongruent",1305.2,NA,1
1001,"incongruent",949.9,NA,1
1001,"incongruent",1234.8,NA,1
1001,"incongruent",1007,NA,1
1001,"incongruent",1668.5,NA,1
1001,"congruent",1272.7,NA,0
1001,"congruent",1225.2,NA,0
2002,"congruent",1397.9,NA,0
2002,"incongruent",583.4,NA,1
2002,"incongruent",638.6,NA,1
2002,"incongruent",632.2,NA,1
2002,"incongruent",1171.9,NA,1
2002,"congruent",765.9,NA,0
2002,"incongruent",931.3,NA,1
2002,"incongruent",2929.9,NA,1
2002,"congruent",1148.2,NA,0
2002,"congruent",541,NA,0
2002,"incongruent",765.3,NA,1
2002,"congruent",584.6,NA,0
2002,"incongruent",1248,NA,1
2002,"congruent",541.5,NA,0
2002,"congruent",1325.1,NA,0
2002,"congruent",558.8,NA,0
2002,"congruent",573.8,NA,0
2002,"congruent",541.8,NA,0
2002,"congruent",1564.7,NA,0
2002,"congruent",632.2,NA,0
2002,"congruent",530.4,NA,0
2002,"incongruent",1138.2,NA,1
2002,"congruent",651.4,NA,0
2002,"congruent",1675.7,NA,0
2002,"incongruent",1098.6,NA,1
2002,"incongruent",841.8,NA,1
2002,"congruent",1064.9,NA,0
2002,"incongruent",2080.5,NA,1
2002,"congruent",565.3,NA,0
2002,"congruent",503.8,NA,0
2002,"incongruent",1991.3,NA,1
2002,"incongruent",2224.7,NA,1
2002,"incongruent",889.7,NA,1
2002,"incongruent",616,NA,1
2002,"incongruent",787,NA,1
2002,"congruent",642.3,NA,0
2002,"congruent",766,NA,0
2002,"incongruent",1031.7,NA,1
2002,"congruent",665,NA,0
2002,"congruent",604.2,NA,0
2002,"congruent",2192.5,NA,0
2002,"congruent",1149.4,NA,0
2002,"incongruent",1679.4,NA,1
2002,"congruent",765.2,NA,0
2002,"congruent",991.5,NA,0
2002,"congruent",614.3,NA,0
2002,"incongruent",982.9,NA,1
2002,"congruent",716.8,NA,0
2002,"congruent",1458.4,NA,0
2002,"incongruent",1048.3,NA,1
2002,"congruent",1184.5,NA,0
2002,"congruent",2348.3,NA,0
2002,"incongruent",952,NA,1
2002,"congruent",NA,NA,0
2002,"incongruent",2433.2,NA,1
2002,"congruent",497.7,NA,0
2002,"congruent",652.6,NA,0
2002,"congruent",666.3,NA,0
2002,"congruent",708.4,NA,0
2002,"incongruent",875.8,NA,1
2002,"congruent",1544.6,NA,0
2002,"incongruent",812.8,NA,1
2002,"incongruent",723.4,NA,1
2002,"congruent",816,NA,0
2002,"incongruent",1223.9,NA,1
2002,"congruent",1551.6,NA,0
2002,"congruent",1851.7,NA,0
2002,"congruent",2152.6,NA,0
2002,"incongruent",1636.3,NA,1
2002,"congruent",1117.9,NA,0
2002,"congruent",474.4,NA,0
2002,"congruent",1339.5,NA,0
2002,"congruent",453.8,NA,0
2002,"congruent",901.6,NA,0
2002,"congruent",1166.8,NA,0
2002,"congruent",753.8,NA,0
2002,"incongruent",586.3,NA,1
2002,"congruent",449.3,NA,0
2002,"incongruent",463.2,NA,1
2002,"incongruent",699.7,NA,1
2002,"congruent",812.7,NA,0
2002,"incongruent",817.9,NA,1
2002,"congruent",797.7,NA,0
2002,"congruent",697.7,NA,0
2002,"incongruent",2232.2,NA,1
2002,"incongruent",763.4,NA,1
2002,"congruent",614,NA,0
2002,"incongruent",1690.2,NA,1
2002,"congruent",716.4,NA,0
2002,"congruent",515.2,NA,0
2002,"incongruent",1101.9,NA,1
2002,"incongruent",834.3,NA,1
2002,"incongruent",1505.2,NA,1
2002,"congruent",1615.7,NA,0
2002,"incongruent",745.5,NA,1
2002,"congruent",1080.2,NA,0
2002,"incongruent",1805.4,NA,1
2002,"incongruent",656.5,NA,1
2002,"incongruent",1965.8,NA,1
2002,"congruent",1205,NA,0
2002,"incongruent",883.8,NA,1
2002,"incongruent",475.3,NA,1
2002,"incongruent",815.6,NA,1
2002,"incongruent",2450.7,NA,1
2002,"congruent",949.4,NA,0
2002,"congruent",403.3,NA,0
2002,"incongruent",549.9,NA,1
2002,"incongruent",1007,NA,1
2002,"incongruent",2880.9,NA,1
2002,"congruent",751.3,NA,0
2002,"congruent",838.5,NA,0
2002,"incongruent",1391.7,NA,1
2002,"incongruent",581.5,NA,1
2002,"congruent",588.2,NA,0
2002,"incongruent",782.6,NA,1
2002,"incongruent",615.9,NA,1
2002,"congruent",673.8,NA,0
2002,"incongruent",880.3,NA,1
2002,"incongruent",1148.5,NA,1
2002,"congruent",2078.4,NA,0
2002,"incongruent",1578.1,NA,1
2002,"incongruent",660.2,NA,1
2002,"incongruent",1918.1,NA,1
2002,"incongruent",3147.2,NA,1
2002,"incongruent",899.4,NA,1
2002,"incongruent",1033.3,NA,1
2002,"congruent",1904.8,NA,0
2002,"congruent",646,NA,0
2002,"incongruent",636.7,NA,1
2002,"incongruent",1537.4,NA,1
2002,"congruent",815.6,NA,0
2002,"incongruent",3038.5,NA,1
2002,"congruent",2259,NA,0
2002,"congruent",874.3,NA,0
2002,"incongruent",1889.8,NA,1
2002,"congruent",749.2,NA,0
2002,"congruent",566.2,NA,0
2002,"congruent",499.3,NA,0
2002,"incongruent",703.7,NA,1
2002,"incongruent",699.8,NA,1
2002,"incongruent",1282.5,NA,1
2002,"incongruent",681.4,NA,1
2002,"incongruent",2406.6,NA,1
2002,"congruent",682.6,NA,0
2002,"incongruent",2668.8,NA,1
2002,"incongruent",2754.6,NA,1
2002,"incongruent",1197.7,NA,1
2002,"incongruent",974.5,NA,1
2002,"incongruent",1433.6,NA,1
2002,"congruent",1064.8,NA,0
2002,"incongruent",814.8,NA,1
2002,"congruent",715.5,NA,0
2002,"incongruent",841,NA,1
2002,"incongruent",565.9,NA,1
2002,"incongruent",737.6,NA,1
2002,"incongruent",1380.7,NA,1
2002,"congruent",874.7,NA,0
2002,"incongruent",1000.9,NA,1
2002,"congruent",735,NA,0
2002,"congruent",781.6,NA,0
2002,"incongruent",817.7,NA,1
2002,"incongruent",2248.6,NA,1
2002,"congruent",568.2,NA,0
2002,"incongruent",2354.3,NA,1
2002,"incongruent",875.3,NA,1
2002,"congruent",1900.9,NA,0
2002,"congruent",864.8,NA,0
2002,"incongruent",1468.6,NA,1
2002,"congruent",748.8,NA,0
2002,"incongruent",1965.4,NA,1
2002,"congruent",823.4,NA,0
2002,"congruent",864.8,NA,0
2002,"congruent",747.6,NA,0
2002,"congruent",883,NA,0
2002,"incongruent",1233.8,NA,1
2002,"congruent",565.5,NA,0
2002,"congruent",907.8,NA,0
2002,"congruent",497.9,NA,0
2002,"incongruent",470.7,NA,1
2002,"congruent",690.8,NA,0
2002,"incongruent",838.6,NA,1
2002,"congruent",891.1,NA,0
2002,"congruent",1874.1,NA,0
2002,"congruent",1414.7,NA,0
2002,"congruent",474.5,NA,0
2002,"incongruent",1658.4,NA,1
2002,"congruent",638.2,NA,0
2002,"incongruent",1977.3,NA,1
2002,"incongruent",1178,NA,1
2002,"incongruent",881.5,NA,1
2002,"incongruent",1382.9,NA,1
2002,"incongruent",1816.3,NA,1
1003,"incongruent",1798.2,NA,1
1003,"incongruent",1565,NA,1
1003,"congruent",898.3,NA,0
1003,"congruent",815.8,NA,0
1003,"congruent",1830.6,NA,0
1003,"congruent",1215.1,NA,0
1003,"congruent",1581.5,NA,0
1003,"congruent",1934.1,NA,0
1003,"incongruent",882.7,NA,1
1003,"incongruent",998.7,NA,1
1003,"congruent",580.5,NA,0
1003,"congruent",833.6,NA,0
1003,"congruent",1514.7,NA,0
1003,"congruent",716,NA,0
1003,"incongruent",2213.3,NA,1
1003,"incongruent",884.3,NA,1
1003,"incongruent",716.2,NA,1
1003,"congruent",883.6,NA,0
1003,"congruent",964.2,NA,0
1003,"incongruent",581.3,NA,1
1003,"incongruent",1453.6,NA,1
1003,"incongruent",1249.2,NA,1
1003,"incongruent",881.3,NA,1
1003,"incongruent",1015,NA,1
1003,"congruent",915.5,NA,0
1003,"incongruent",1349,NA,1
1003,"incongruent",649.1,NA,1
1003,"congruent",632.2,NA,0
1003,"congruent",NA,NA,0
1003,"incongruent",2165.8,NA,1
1003,"incongruent",2598,NA,1
1003,"congruent",784.1,NA,0
1003,"congruent",649.1,NA,0
1003,"incongruent",733.4,NA,1
1003,"congruent",915.8,NA,0
1003,"incongruent",1967.2,NA,1
1003,"incongruent",615.9,NA,1
1003,"incongruent",613.5,NA,1
1003,"congruent",998.9,NA,0
1003,"incongruent",731.6,NA,1
1003,"congruent",784.6,NA,0
1003,"congruent",769.2,NA,0
1003,"congruent",513.9,NA,0
1003,"congruent",1331,NA,0
1003,"congruent",624.4,NA,0
1003,"incongruent",550.4,NA,1
1003,"incongruent",714.2,NA,1
